model,researcher_name,rank,group_name,similarity,is_relevant
nmf,Pablo Barceló,9,Human-Computer Interaction,0.4857760612013534,False
nmf,Pablo Barceló,10,Computer Vision,0.47039876327764546,False
nmf,Pablo Barceló,11,Robotics,0.36349415119286177,False
nmf,Pablo Barceló,12,Computer Graphics,0.28291712670315083,False
nmf,Pan Zhou 0002,1,Computer Graphics,0.8772897023796445,False
nmf,Pan Zhou 0002,2,Computer Vision,0.6890846835061992,True
nmf,Pan Zhou 0002,3,Robotics,0.663866692388809,False
nmf,Pan Zhou 0002,4,Human-Computer Interaction,0.6612668248511501,False
nmf,Pan Zhou 0002,5,Machine Learning,0.5908948227238566,True
nmf,Pan Zhou 0002,6,Visualization,0.5803090883128775,False
nmf,Pan Zhou 0002,7,Artificial Intelligence,0.568832321369658,True
nmf,Pan Zhou 0002,8,Natural Language Processing,0.4480649012047756,False
nmf,Pan Zhou 0002,9,Software Engineering,0.42001126033478786,False
nmf,Pan Zhou 0002,10,Data Mining,0.41278956415832,False
nmf,Pan Zhou 0002,11,The Web & Information Retrieval,0.39212425345439217,False
nmf,Pan Zhou 0002,12,Databases,0.3361808960497555,False
nmf,Paolo Papotti,1,Software Engineering,0.95223618377495,False
nmf,Paolo Papotti,2,Natural Language Processing,0.9516136188164406,True
nmf,Paolo Papotti,3,The Web & Information Retrieval,0.9277582247084579,True
nmf,Paolo Papotti,4,Artificial Intelligence,0.9259340505758593,True
nmf,Paolo Papotti,5,Data Mining,0.9245819930399519,True
nmf,Paolo Papotti,6,Visualization,0.9234446046422986,False
nmf,Paolo Papotti,7,Machine Learning,0.9176724060486026,True
nmf,Paolo Papotti,8,Databases,0.8875418747598078,True
nmf,Paolo Papotti,9,Human-Computer Interaction,0.8737670733545955,False
nmf,Paolo Papotti,10,Computer Vision,0.8580285599635937,False
nmf,Paolo Papotti,11,Robotics,0.7772404796633349,False
nmf,Paolo Papotti,12,Computer Graphics,0.5736037431787775,False
nmf,Pari Delir Haghighi,1,Natural Language Processing,0.8329779453589571,False
nmf,Pari Delir Haghighi,2,Software Engineering,0.8042826154337095,False
nmf,Pari Delir Haghighi,3,Visualization,0.7380881409616918,False
nmf,Pari Delir Haghighi,4,The Web & Information Retrieval,0.7351574815264813,False
nmf,Pari Delir Haghighi,5,Human-Computer Interaction,0.6712241846070656,False
nmf,Pari Delir Haghighi,6,Artificial Intelligence,0.6641005692912895,False
nmf,Pari Delir Haghighi,7,Data Mining,0.6608024967398325,False
nmf,Pari Delir Haghighi,8,Machine Learning,0.6465027102734209,False
nmf,Pari Delir Haghighi,9,Databases,0.5972410528598174,False
nmf,Pari Delir Haghighi,10,Computer Vision,0.5967338760246708,True
nmf,Pari Delir Haghighi,11,Robotics,0.4938024349687564,False
nmf,Pari Delir Haghighi,12,Computer Graphics,0.3662778868284211,False
nmf,Pascal Friederich,1,Robotics,0.7159403265365399,False
nmf,Pascal Friederich,2,Machine Learning,0.6799899746596147,True
nmf,Pascal Friederich,3,Human-Computer Interaction,0.6678670736275739,False
nmf,Pascal Friederich,4,Artificial Intelligence,0.660564691244903,False
nmf,Pascal Friederich,5,Visualization,0.6388384421411907,False
nmf,Pascal Friederich,6,Natural Language Processing,0.6126572998994777,False
nmf,Pascal Friederich,7,Computer Vision,0.577074147753174,False
nmf,Pascal Friederich,8,The Web & Information Retrieval,0.5718459028573726,False
nmf,Pascal Friederich,9,Software Engineering,0.5704036702149493,False
nmf,Pascal Friederich,10,Data Mining,0.5653220813084914,False
nmf,Pascal Friederich,11,Databases,0.5190981072443505,False
nmf,Pascal Friederich,12,Computer Graphics,0.4261144703813252,False
nmf,Paul H. J. Kelly,1,Computer Graphics,0.8042513564803337,False
nmf,Paul H. J. Kelly,2,Robotics,0.7001188754720951,True
nmf,Paul H. J. Kelly,3,Human-Computer Interaction,0.6029207669494356,False
nmf,Paul H. J. Kelly,4,Computer Vision,0.5770702616754831,True
nmf,Paul H. J. Kelly,5,Visualization,0.5265847424000969,False
nmf,Paul H. J. Kelly,6,Machine Learning,0.4874977748588631,False
nmf,Paul H. J. Kelly,7,Artificial Intelligence,0.4686347265687813,False
nmf,Paul H. J. Kelly,8,Software Engineering,0.35724195812347365,False
nmf,Paul H. J. Kelly,9,Natural Language Processing,0.35482561100471227,False
nmf,Paul H. J. Kelly,10,The Web & Information Retrieval,0.34329813505318885,False
nmf,Paul H. J. Kelly,11,Data Mining,0.3416347345719899,False
nmf,Paul H. J. Kelly,12,Databases,0.3097367015063779,False
nmf,Peng Cheng 0003,1,Databases,0.8459483351422572,True
nmf,Peng Cheng 0003,2,Data Mining,0.7681250715892212,True
nmf,Peng Cheng 0003,3,The Web & Information Retrieval,0.7290292798820424,False
nmf,Peng Cheng 0003,4,Software Engineering,0.6365778916038487,False
nmf,Peng Cheng 0003,5,Artificial Intelligence,0.6066075646370981,False
nmf,Peng Cheng 0003,6,Visualization,0.5862157833910384,False
nmf,Peng Cheng 0003,7,Machine Learning,0.5824518683588046,False
nmf,Peng Cheng 0003,8,Natural Language Processing,0.5422128728524135,False
nmf,Peng Cheng 0003,9,Computer Vision,0.5002846210310411,False
nmf,Peng Cheng 0003,10,Human-Computer Interaction,0.47600894113709685,False
nmf,Peng Cheng 0003,11,Robotics,0.3945724751229335,False
nmf,Peng Cheng 0003,12,Computer Graphics,0.3223323523748408,False
nmf,Peng Cui 0001,1,Machine Learning,0.6817624566922567,True
nmf,Peng Cui 0001,2,Artificial Intelligence,0.657957029826084,True
nmf,Peng Cui 0001,3,Data Mining,0.6239920400344496,True
nmf,Peng Cui 0001,4,Computer Vision,0.6169619480659858,True
nmf,Peng Cui 0001,5,Databases,0.5971739797790434,False
nmf,Peng Cui 0001,6,The Web & Information Retrieval,0.555906186121145,True
nmf,Peng Cui 0001,7,Visualization,0.5558737501448546,False
nmf,Peng Cui 0001,8,Natural Language Processing,0.5556825721672531,False
nmf,Peng Cui 0001,9,Software Engineering,0.5326013729189937,False
nmf,Peng Cui 0001,10,Robotics,0.5017627580898942,False
nmf,Peng Cui 0001,11,Human-Computer Interaction,0.49871364760600284,False
nmf,Peng Cui 0001,12,Computer Graphics,0.41807276089259243,False
nmf,Pengpeng Zhao 0001,1,Databases,0.8815268680043133,False
nmf,Pengpeng Zhao 0001,2,The Web & Information Retrieval,0.8395075286240832,True
nmf,Pengpeng Zhao 0001,3,Data Mining,0.8376509807665842,False
nmf,Pengpeng Zhao 0001,4,Software Engineering,0.7726232567082008,False
nmf,Pengpeng Zhao 0001,5,Visualization,0.7372345004837649,False
nmf,Pengpeng Zhao 0001,6,Artificial Intelligence,0.7175061692900839,True
nmf,Pengpeng Zhao 0001,7,Natural Language Processing,0.7078414213608644,False
nmf,Pengpeng Zhao 0001,8,Machine Learning,0.6973426694842657,False
nmf,Pengpeng Zhao 0001,9,Human-Computer Interaction,0.6334728685141283,False
nmf,Pengpeng Zhao 0001,10,Computer Vision,0.5796524201903984,False
nmf,Pengpeng Zhao 0001,11,Robotics,0.5317651038613718,False
nmf,Pengpeng Zhao 0001,12,Computer Graphics,0.38919927013038175,False
nmf,Perttu Hämäläinen,1,Robotics,0.7615405564653358,True
nmf,Perttu Hämäläinen,2,Human-Computer Interaction,0.685280209972387,True
nmf,Perttu Hämäläinen,3,Visualization,0.5751961678582358,False
nmf,Perttu Hämäläinen,4,Machine Learning,0.5462752992401652,False
nmf,Perttu Hämäläinen,5,Artificial Intelligence,0.5447924946672779,False
nmf,Perttu Hämäläinen,6,Natural Language Processing,0.5089116626147577,False
nmf,Perttu Hämäläinen,7,Computer Vision,0.5081392738218232,False
nmf,Perttu Hämäläinen,8,Software Engineering,0.4999074042507692,False
nmf,Perttu Hämäläinen,9,The Web & Information Retrieval,0.4755127179287716,False
nmf,Perttu Hämäläinen,10,Data Mining,0.4481915259991015,False
nmf,Perttu Hämäläinen,11,Computer Graphics,0.4298215262243129,True
nmf,Perttu Hämäläinen,12,Databases,0.4142521997796219,False
nmf,Peter A. Jansen,1,Natural Language Processing,0.7861313327954028,True
nmf,Peter A. Jansen,2,Software Engineering,0.7608306804671827,False
nmf,Peter A. Jansen,3,The Web & Information Retrieval,0.700967955555982,False
nmf,Peter A. Jansen,4,Visualization,0.6790688028976032,False
nmf,Peter A. Jansen,5,Data Mining,0.6195911772344576,False
nmf,Peter A. Jansen,6,Artificial Intelligence,0.5994314416925594,True
nmf,Peter A. Jansen,7,Human-Computer Interaction,0.5932604416103834,False
nmf,Peter A. Jansen,8,Machine Learning,0.5793273905884619,True
nmf,Peter A. Jansen,9,Databases,0.5652442592402951,False
nmf,Peter A. Jansen,10,Computer Vision,0.5104056000125243,False
nmf,Peter A. Jansen,11,Robotics,0.4015644270852675,False
nmf,Peter A. Jansen,12,Computer Graphics,0.27429125281978906,False
nmf,Peter J. Stuckey,1,Natural Language Processing,0.7248907784377613,False
nmf,Peter J. Stuckey,2,Software Engineering,0.6949762520180902,False
nmf,Peter J. Stuckey,3,The Web & Information Retrieval,0.6296660605670622,False
nmf,Peter J. Stuckey,4,Visualization,0.627178984576905,False
nmf,Peter J. Stuckey,5,Human-Computer Interaction,0.5593116526566954,False
nmf,Peter J. Stuckey,6,Data Mining,0.537737383982504,False
nmf,Peter J. Stuckey,7,Artificial Intelligence,0.5336534400310784,True
nmf,Peter J. Stuckey,8,Machine Learning,0.5135177192165726,True
nmf,Peter J. Stuckey,9,Databases,0.48035522538879993,False
nmf,Peter J. Stuckey,10,Computer Vision,0.46356525881186367,False
nmf,Peter J. Stuckey,11,Robotics,0.37879674976163874,False
nmf,Peter J. Stuckey,12,Computer Graphics,0.2773122927255796,False
nmf,Philip S. Thomas,1,Robotics,0.4710512102398467,False
nmf,Philip S. Thomas,2,Machine Learning,0.4599950682369728,True
nmf,Philip S. Thomas,3,Artificial Intelligence,0.4318615809098394,True
nmf,Philip S. Thomas,4,Human-Computer Interaction,0.4005087642106954,False
nmf,Philip S. Thomas,5,Visualization,0.3884582225693181,False
nmf,Philip S. Thomas,6,Data Mining,0.35593659359958335,False
nmf,Philip S. Thomas,7,The Web & Information Retrieval,0.34452385780221584,False
nmf,Philip S. Thomas,8,Natural Language Processing,0.3410938966062876,False
nmf,Philip S. Thomas,9,Computer Vision,0.33689955934758226,False
nmf,Philip S. Thomas,10,Databases,0.33128109121154153,False
nmf,Philip S. Thomas,11,Software Engineering,0.30200209633386177,False
nmf,Philip S. Thomas,12,Computer Graphics,0.26935449845186565,False
nmf,Philippe Bonnet,1,Software Engineering,0.9472165372169561,False
nmf,Philippe Bonnet,2,Natural Language Processing,0.9444335046005393,False
nmf,Philippe Bonnet,3,The Web & Information Retrieval,0.9343356106571804,False
nmf,Philippe Bonnet,4,Data Mining,0.929741153472701,True
nmf,Philippe Bonnet,5,Artificial Intelligence,0.9126756059455098,False
nmf,Philippe Bonnet,6,Visualization,0.9097279637193044,False
nmf,Philippe Bonnet,7,Machine Learning,0.9049835008537149,False
nmf,Philippe Bonnet,8,Databases,0.9008922515340833,True
nmf,Philippe Bonnet,9,Human-Computer Interaction,0.8365897729855101,False
nmf,Philippe Bonnet,10,Computer Vision,0.8227758517767724,False
nmf,Philippe Bonnet,11,Robotics,0.7343786089601978,False
nmf,Philippe Bonnet,12,Computer Graphics,0.5257935474387211,False
nmf,Philippe Giguère,1,Robotics,0.8643303990860144,True
nmf,Philippe Giguère,2,Computer Graphics,0.733445181127912,False
nmf,Philippe Giguère,3,Human-Computer Interaction,0.7311309664497451,False
nmf,Philippe Giguère,4,Computer Vision,0.7128510403499201,True
nmf,Philippe Giguère,5,Machine Learning,0.6418547532901033,False
nmf,Philippe Giguère,6,Artificial Intelligence,0.6244927221197923,False
nmf,Philippe Giguère,7,Visualization,0.6124573706882408,False
nmf,Philippe Giguère,8,Natural Language Processing,0.4841545578425315,False
nmf,Philippe Giguère,9,Data Mining,0.48386745488332994,False
nmf,Philippe Giguère,10,Software Engineering,0.48300630440183123,False
nmf,Philippe Giguère,11,The Web & Information Retrieval,0.447673714920147,False
nmf,Philippe Giguère,12,Databases,0.4428188590132802,False
nmf,Pietro Liò,1,Databases,0.6107545825489681,False
nmf,Pietro Liò,2,Data Mining,0.5076850346802828,False
nmf,Pietro Liò,3,The Web & Information Retrieval,0.48546338819595425,True
nmf,Pietro Liò,4,Software Engineering,0.3869872016187228,False
nmf,Pietro Liò,5,Visualization,0.33031084038905145,False
nmf,Pietro Liò,6,Artificial Intelligence,0.3120038975992091,True
nmf,Pietro Liò,7,Machine Learning,0.27855886179554007,True
nmf,Pietro Liò,8,Natural Language Processing,0.2678327718667888,True
nmf,Pietro Liò,9,Human-Computer Interaction,0.23658525371648767,False
nmf,Pietro Liò,10,Computer Vision,0.21185800829687831,True
nmf,Pietro Liò,11,Robotics,0.16350567689834997,False
nmf,Pietro Liò,12,Computer Graphics,0.12787033017326752,False
nmf,Ping Zhang 0016,1,Natural Language Processing,0.8027604591497485,False
nmf,Ping Zhang 0016,2,Software Engineering,0.7873325448622822,False
nmf,Ping Zhang 0016,3,Artificial Intelligence,0.7809192559445032,True
nmf,Ping Zhang 0016,4,Machine Learning,0.7807732067579336,True
nmf,Ping Zhang 0016,5,Data Mining,0.7744312836269269,True
nmf,Ping Zhang 0016,6,The Web & Information Retrieval,0.7539652387602107,False
nmf,Ping Zhang 0016,7,Computer Vision,0.7503564310982896,True
nmf,Ping Zhang 0016,8,Visualization,0.7432134198812484,False
nmf,Ping Zhang 0016,9,Databases,0.7302864339166089,False
nmf,Ping Zhang 0016,10,Human-Computer Interaction,0.6689336015297637,False
nmf,Ping Zhang 0016,11,Robotics,0.5706765815694502,False
nmf,Ping Zhang 0016,12,Computer Graphics,0.4713278959208691,False
nmf,Preslav Nakov,1,Natural Language Processing,0.8377953572827243,True
nmf,Preslav Nakov,2,Software Engineering,0.8064926754166836,False
nmf,Preslav Nakov,3,Visualization,0.7588172815719811,False
nmf,Preslav Nakov,4,The Web & Information Retrieval,0.7388155316396453,True
nmf,Preslav Nakov,5,Human-Computer Interaction,0.7205148919632851,False
nmf,Preslav Nakov,6,Artificial Intelligence,0.683091575110871,True
nmf,Preslav Nakov,7,Machine Learning,0.6657030190463379,True
nmf,Preslav Nakov,8,Data Mining,0.6605536254461634,False
nmf,Preslav Nakov,9,Computer Vision,0.6187556465966115,False
nmf,Preslav Nakov,10,Databases,0.5947399524847627,False
nmf,Preslav Nakov,11,Robotics,0.5633922669888044,True
nmf,Preslav Nakov,12,Computer Graphics,0.40536167459906547,False
nmf,Pushpak Jagtap,1,Robotics,0.7049738724748056,True
nmf,Pushpak Jagtap,2,Human-Computer Interaction,0.5671828916388575,False
nmf,Pushpak Jagtap,3,Machine Learning,0.5128357178301729,False
nmf,Pushpak Jagtap,4,Artificial Intelligence,0.4971952111348543,False
nmf,Pushpak Jagtap,5,Visualization,0.47195934260736594,False
nmf,Pushpak Jagtap,6,Computer Vision,0.449646937260042,False
nmf,Pushpak Jagtap,7,Data Mining,0.40889078361660414,False
nmf,Pushpak Jagtap,8,Databases,0.3986178084447461,False
nmf,Pushpak Jagtap,9,The Web & Information Retrieval,0.39150736715300766,False
nmf,Pushpak Jagtap,10,Computer Graphics,0.387460215902947,False
nmf,Pushpak Jagtap,11,Natural Language Processing,0.37355272111753907,False
nmf,Pushpak Jagtap,12,Software Engineering,0.37080281082216626,False
nmf,Qi Lei,1,Machine Learning,0.8560921406969262,True
nmf,Qi Lei,2,Artificial Intelligence,0.8320464744138515,True
nmf,Qi Lei,3,Computer Vision,0.8257425490687588,True
nmf,Qi Lei,4,Visualization,0.7724050216083915,False
nmf,Qi Lei,5,Human-Computer Interaction,0.7453536914762409,False
nmf,Qi Lei,6,Natural Language Processing,0.7441910311348403,True
nmf,Qi Lei,7,Computer Graphics,0.7380055861672823,False
nmf,Qi Lei,8,Data Mining,0.7292549536827532,False
nmf,Qi Lei,9,Robotics,0.723917608400778,False
nmf,Qi Lei,10,The Web & Information Retrieval,0.7066405352402908,False
nmf,Qi Lei,11,Software Engineering,0.6888972802497965,False
nmf,Qi Lei,12,Databases,0.6719260815821294,False
nmf,Qi Sun 0003,1,Human-Computer Interaction,0.8432803490593536,False
nmf,Qi Sun 0003,2,Robotics,0.818733413662907,False
nmf,Qi Sun 0003,3,Visualization,0.7975024502889436,True
nmf,Qi Sun 0003,4,Natural Language Processing,0.7876257537288172,False
nmf,Qi Sun 0003,5,Software Engineering,0.7658071477517605,False
nmf,Qi Sun 0003,6,Artificial Intelligence,0.7474736101103572,False
nmf,Qi Sun 0003,7,Machine Learning,0.7364831976363084,False
nmf,Qi Sun 0003,8,The Web & Information Retrieval,0.7356030060467479,False
nmf,Qi Sun 0003,9,Computer Vision,0.7060840814820409,True
nmf,Qi Sun 0003,10,Data Mining,0.6757567309751935,False
nmf,Qi Sun 0003,11,Databases,0.6335033416166053,False
nmf,Qi Sun 0003,12,Computer Graphics,0.5666089840530735,True
nmf,Qi Wu 0001,1,Human-Computer Interaction,0.8711338165407102,False
nmf,Qi Wu 0001,2,Natural Language Processing,0.8622643371232244,True
nmf,Qi Wu 0001,3,Visualization,0.8549523179181673,False
nmf,Qi Wu 0001,4,Software Engineering,0.8540372856360455,False
nmf,Qi Wu 0001,5,Robotics,0.8304552221732477,True
nmf,Qi Wu 0001,6,Artificial Intelligence,0.8231405554546473,True
nmf,Qi Wu 0001,7,Machine Learning,0.8144486733628795,True
nmf,Qi Wu 0001,8,The Web & Information Retrieval,0.811846780527549,False
nmf,Qi Wu 0001,9,Data Mining,0.7789129009002719,False
nmf,Qi Wu 0001,10,Computer Vision,0.7604770070859167,True
nmf,Qi Wu 0001,11,Databases,0.7344816804840637,False
nmf,Qi Wu 0001,12,Computer Graphics,0.5283489638319159,False
nmf,Qian Wang 0002,1,Robotics,0.7407909138375396,False
nmf,Qian Wang 0002,2,Human-Computer Interaction,0.7356719624492982,False
nmf,Qian Wang 0002,3,Visualization,0.6866527942101557,False
nmf,Qian Wang 0002,4,Natural Language Processing,0.6622023195441151,True
nmf,Qian Wang 0002,5,Software Engineering,0.6521505552107341,True
nmf,Qian Wang 0002,6,Artificial Intelligence,0.6246649270826675,True
nmf,Qian Wang 0002,7,The Web & Information Retrieval,0.6194516354407954,True
nmf,Qian Wang 0002,8,Machine Learning,0.619068867919962,True
nmf,Qian Wang 0002,9,Data Mining,0.5646605016138235,False
nmf,Qian Wang 0002,10,Computer Vision,0.5548269629597598,True
nmf,Qian Wang 0002,11,Databases,0.5278923826573922,False
nmf,Qian Wang 0002,12,Computer Graphics,0.4228524154964025,False
nmf,Qian Yang,1,Natural Language Processing,0.7334228378470972,False
nmf,Qian Yang,2,The Web & Information Retrieval,0.698397368819883,False
nmf,Qian Yang,3,Software Engineering,0.6976143193628925,False
nmf,Qian Yang,4,Visualization,0.6481775062452912,False
nmf,Qian Yang,5,Data Mining,0.6189770094117303,False
nmf,Qian Yang,6,Artificial Intelligence,0.614766822581371,True
nmf,Qian Yang,7,Human-Computer Interaction,0.5952480053968627,True
nmf,Qian Yang,8,Databases,0.5938609240421355,False
nmf,Qian Yang,9,Machine Learning,0.5906352124759968,False
nmf,Qian Yang,10,Computer Vision,0.5401786212520937,True
nmf,Qian Yang,11,Robotics,0.44802213403152946,False
nmf,Qian Yang,12,Computer Graphics,0.35135062642462916,False
nmf,Qiang Xu 0001,1,Computer Graphics,0.8912770635073055,True
nmf,Qiang Xu 0001,2,Computer Vision,0.6521919559289947,True
nmf,Qiang Xu 0001,3,Robotics,0.5991662804365085,False
nmf,Qiang Xu 0001,4,Human-Computer Interaction,0.5759257654111409,False
nmf,Qiang Xu 0001,5,Visualization,0.520728337752592,False
nmf,Qiang Xu 0001,6,Machine Learning,0.5206393033887321,True
nmf,Qiang Xu 0001,7,Artificial Intelligence,0.4977329912039946,True
nmf,Qiang Xu 0001,8,Natural Language Processing,0.3742033517472667,True
nmf,Qiang Xu 0001,9,Software Engineering,0.35921954990190386,False
nmf,Qiang Xu 0001,10,Data Mining,0.3581629452507197,False
